,機構名稱,權屬別,型態別,地址,修正地址,lon,lat
19735,樂奕診所,私立西醫診所,西醫診所,臺北市大安區大安路1段144巷5號,False,121.54560559999999,25.038733999999998
19736,晶采牙醫診所,私立牙醫診所,牙醫診所,雲林縣斗南鎮南昌里中山路62號,False,120.47965900000001,23.674922999999996
19737,五福診所,私立西醫診所,西醫診所,新北市五股區五福路39號1樓,False,121.43341889999999,25.089531899999997
19738,民道診所,私立西醫診所,西醫診所,臺中市西屯區漢口路二段129號1樓,False,120.66133359999999,24.165069399999997
19739,長春藤台中中港診所,私立西醫診所,西醫診所,臺中市西區臺灣大道二段300號5樓之1、5樓之2,False,120.6670151,24.1534737
19740,中馨診所,私立西醫診所,西醫診所,高雄市左營區文川路128號1樓,False,120.31064359999998,22.6828853
19741,承錡馬楷牙醫診所,私立牙醫診所,牙醫診所,臺北市中山區長春路65號2樓,False,121.5264363,25.0551424
19742,和眾綜合診所,私立西醫診所,西醫診所,臺北市中正區忠孝西路一段6號,False,121.5179717,25.0457942
19743,唐堂中醫診所,私立中醫診所,中醫診所,桃園市八德區廣福路180號1樓,False,121.29515040000001,24.959571899999997
19744,群復中醫診所,私立中醫診所,中醫診所,臺中市北屯區大連路2段242號及244號1樓、2樓,False,120.6890872,24.1755015
19745,衣絜時尚美學診所,私立西醫診所,西醫診所,臺北市大安區仁愛路四段四號2樓,True,121.54423469999998,25.037654
19746,立吉診所,私立西醫診所,西醫診所,新北市土城區金城路三段41號1樓.2樓,False,121.4658892,24.9870387
19747,士林承德診所,私立西醫診所,西醫診所,臺北市士林區承德路五段54號,False,121.5149739,25.0928924
19748,大成診所,私立西醫診所,西醫診所,臺南市善化區光文里大成路98號1、2樓,False,120.3031291,23.130625
19749,百麗診所,私立西醫診所,西醫診所,臺北市中正區林森南路10號6樓之2,False,121.52260729999999,25.0429136
19750,岷安診所,私立西醫診所,西醫診所,臺中市大甲區民生路9-2號1樓,False,120.627311,24.346391399999998
19751,頂新牙醫診所,私立牙醫診所,牙醫診所,新北市新莊區中平路69號1樓及夾層,False,121.4448499,25.044757399999998
19752,福悅中醫診所,私立中醫診所,中醫診所,高雄市新興區七賢一路398號,False,120.30705010000001,22.634400300000003
19753,至善堂中醫診所,私立中醫診所,中醫診所,新北市新莊區後港一路24號1樓,False,121.42513929999998,25.0259172
19754,大久牙醫診所,私立牙醫診所,牙醫診所,臺北市萬華區和平西路3段180號,False,121.4976272,25.035203299999996
19755,王友杰骨科診所,私立西醫診所,西醫診所,臺中市北屯區北屯路439之13之1號1、2、3樓,False,120.70031279999999,24.178666
19756,民安診所,私立西醫診所,西醫診所,桃園市楊梅區大成路175號1樓,False,121.14570280000001,24.912446199999994
19757,展群牙醫診所,私立牙醫診所,牙醫診所,新竹縣竹北市縣政二路60號,False,121.0141584,24.823596000000002
19758,新悅美學牙醫診所,私立牙醫診所,牙醫診所,高雄市三民區陽明路105號1、2樓及155號1、2樓,False,120.3414087,22.640119
19759,小港高美泌尿科診所,私立西醫診所,西醫診所,高雄市小港區漢民路121號1-2樓,False,120.35038170000001,22.564127
19760,健恩中醫診所,私立中醫診所,中醫診所,臺南市永康區埔園里中山路116號1樓,False,120.256641,23.029191
19761,鳳山大健康中醫診所,私立中醫診所,中醫診所,高雄市鳳山區鳳東路219號1樓,False,120.3770171,22.6250607
19762,陳瑞山牙醫診所,私立牙醫診所,牙醫診所,臺中市西區臺灣大道二段105號4樓,False,120.6706208,24.149900199999994
19763,千順中醫診所,私立中醫診所,中醫診所,臺北市文山區景文街173號,False,121.5410479,24.988948500000003
19764,和氣中醫診所,私立中醫診所,中醫診所,臺南市東區崇學里崇明路369號1樓,False,120.22255299999999,22.9754031
19765,嘉明中醫診所,私立中醫診所,中醫診所,花蓮縣花蓮市民政里中美路111之8號,False,121.62619819999999,23.992144699999997
19766,逸守診所,私立西醫診所,西醫診所,新北市新店區民權路131號5樓,False,121.53517020000001,24.9826297
19767,遠東牙醫診所,私立牙醫診所,牙醫診所,屏東縣屏東市一心里台糖街27號,False,120.48980689999999,22.662739699999996
19768,慈心診所,私立西醫診所,西醫診所,桃園市桃園區春日路1038號2樓,False,121.30870569999999,25.0191189
19769,上久中醫診所,私立中醫診所,中醫診所,基隆市仁愛區孝二路65號1樓,False,121.73988949999999,25.129672799999994
19770,品鑽牙醫診所,私立牙醫診所,牙醫診所,新北市蘆洲區長安街247號1、2樓,False,121.45904660000001,25.0831613
19771,震東中醫診所,私立中醫診所,中醫診所,臺中市大甲區五福街135號1樓、2樓,False,120.6207936,24.3492578
19772,錫安眼科診所,私立西醫診所,西醫診所,臺中市西屯區太原路一段236號1樓,False,120.66336700000001,24.163914
19773,慕樂美學牙醫診所,私立牙醫診所,牙醫診所,臺中市南屯區大墩路276號1、2樓,False,120.65006449999998,24.143342099999998
19774,武廟中醫診所,私立中醫診所,中醫診所,高雄市苓雅區武廟路124號1樓,False,120.32884489999998,22.631006399999997
19775,中壢風澤中醫診所,私立中醫診所,中醫診所,桃園市中壢區延平路517號1樓,False,121.22333899999998,24.956215199999995
19776,德安診所,私立西醫診所,西醫診所,苗栗縣竹南鎮營盤里2鄰自由街110號1及2樓,False,120.875209,24.68808
19777,聖景中醫診所,私立中醫診所,中醫診所,彰化縣彰化市彰安里中正路2段463號,False,120.53630450000001,24.071974
19778,民和中醫診所,私立中醫診所,中醫診所,嘉義縣民雄鄉西安村保生街261-6號1F,False,120.4254023,23.5566352
19779,新店漢唐經方中醫診所,私立中醫診所,中醫診所,新北市新店區中興路2段25號2樓,False,121.5458843,24.9694737
19780,品適牙醫診所,私立牙醫診所,牙醫診所,高雄市新興區新田路146號1樓、2樓,False,120.3029256,22.6221219
19781,禾揚皮膚科診所,私立西醫診所,西醫診所,臺中市南屯區黎明路二段231號1樓,False,120.63563690000001,24.147876999999998
19782,博新診所,私立西醫診所,西醫診所,高雄市鳳山區博愛路19號1樓及21號1樓,False,120.37440679999999,22.6263196
19783,新莊國寶堂中醫診所,私立中醫診所,中醫診所,新北市新莊區民安西路272號1樓,False,121.4259803,25.0128894
19784,荷家中醫診所,私立中醫診所,中醫診所,臺南市東區忠孝里崇明路68號1-2樓,False,120.21672089999998,22.9806127
19785,水里社區基督聯合診所,私立西醫診所,西醫診所,南投縣水里鄉中正路38號,False,120.854717,23.8166046
19786,緻妍國際醫學美容診所,私立西醫診所,西醫診所,臺北市大安區建國南路1段165號(3樓),False,121.53781099999999,25.041022499999997
19787,博安中醫診所,私立中醫診所,中醫診所,臺北市萬華區長沙街二段51號,False,121.5057136,25.040851799999995
19788,象阿姨牙科診所,私立牙醫診所,牙醫診所,臺北市內湖區成功路四段51號2樓,False,121.59206180000001,25.081564399999994
19789,正興診所,私立西醫診所,西醫診所,新北市三重區正義北路113號1樓、2樓,False,121.49700729999999,25.0657672
19790,超越復健診所,私立西醫診所,西醫診所,臺北市大安區羅斯福路二段81巷1號3、4、5樓,False,121.5237191,25.026014000000004
19791,上豪中醫診所,私立中醫診所,中醫診所,苗栗縣竹南鎮正南里14鄰民族街41號1樓,False,120.87619350000001,24.684731499999998
19792,?康牙醫診所,私立牙醫診所,牙醫診所,臺中市西屯區黎明路三段211號1樓、2樓,False,120.63731539999999,24.176410999999998
19793,安諾診所,私立西醫診所,西醫診所,臺北市大安區忠孝東路4段176之1號6樓,False,121.5512919,25.041291899999997
19794,逢康復健科診所,私立西醫診所,西醫診所,臺中市西屯區逢甲路212號1、2樓,False,120.6402023,24.1757974
19795,極上中醫診所,私立中醫診所,中醫診所,新北市新莊區中平路350號1樓、352號1樓,False,121.4448274,25.0532151
19796,萊佳形象美學診所,私立西醫診所,西醫診所,臺中市西區臺灣大道二段297號1樓及4樓,False,120.66606349999999,24.1532885
19797,三才中醫診所,私立中醫診所,中醫診所,彰化縣員林市中正里林森路265號1樓,False,120.577252,23.959578
19798,福康診所,私立西醫診所,西醫診所,花蓮縣吉安鄉吉安路二段41號,False,121.56167590000001,23.9713285
19799,黃義豪診所,私立西醫診所,西醫診所,桃園市中壢區環北路355號1樓及2樓,False,121.2248305,24.9661503
19800,欣昇復健科診所,私立西醫診所,西醫診所,臺北市大安區復興南路一段283號,False,121.54391349999999,25.035448099999996
19801,美學牙醫診所,私立牙醫診所,牙醫診所,臺北市松山區民生東路四段97巷1弄4號,False,121.55180969999998,25.0585274
19802,全心堂中醫診所,私立中醫診所,中醫診所,新北市三重區自強路三段35、37號1樓,False,121.48877205000001,25.0708289
19803,中和中醫診所,私立中醫診所,中醫診所,嘉義市西區民族路806、808號1樓,False,120.44045109999999,23.4753282
19804,光復診所,私立西醫診所,西醫診所,臺南市佳里區東寧里中山路398號1樓,False,120.176857,23.163019300000002
19805,佑安診所,私立西醫診所,西醫診所,臺中市大甲區大安港路351號1樓,False,120.6089559,24.355595099999995
19806,杏言外科診所,私立西醫診所,西醫診所,彰化縣北斗鎮復興路20號1、2樓,False,120.52829849999999,23.8728456
19807,顏芯診所,私立西醫診所,西醫診所,屏東縣屏東市斯文里中正路227號1-2樓,False,120.4915516,22.681602200000004
19808,怡安堂中醫診所,私立中醫診所,中醫診所,臺北市中正區金山南路一段125號、125之1號,False,121.5278341,25.035770799999995
19809,亞昕牙醫診所,私立牙醫診所,牙醫診所,新北市泰山區明志路3段83號1樓(含夾層),False,121.42522480000001,25.041602400000002
19810,慈生診所,私立西醫診所,西醫診所,雲林縣古坑鄉麻園村平和22號,False,120.52226119999999,23.6359875
19811,維格皮膚科診所,私立西醫診所,西醫診所,新北市新店區北新路3段100號1樓、100號2樓,False,121.54193,24.981098
19812,林東宏中醫診所,私立中醫診所,中醫診所,苗栗縣竹南鎮正南里9鄰光復路42-1號1樓,False,null,null
19813,中國醫藥大學新竹附設醫院,私立醫學院、校附設醫院,綜合醫院,新竹縣竹北市興隆路一段199號,False,121.00149599999999,24.824287400000003
19814,吉祥牙醫診所,私立牙醫診所,牙醫診所,苗栗縣頭份市民族里12鄰崇仁街29號1樓,False,120.90059240000001,24.6870067
19815,振德中醫診所,私立中醫診所,中醫診所,臺北市北投區實踐街32號2樓,False,121.5085649,25.115020299999994
19816,吳靜雯診所,私立西醫診所,西醫診所,宜蘭縣冬山鄉冬山路6之2號1樓,False,121.7967183,24.631557899999997
19817,禾樺牙醫診所,私立牙醫診所,牙醫診所,新北市板橋區民生路三段123號1樓及2樓,False,121.46609369999999,25.0257825
19818,粹究美學診所,私立西醫診所,西醫診所,臺北市中山區南京東路二段62號10樓,False,121.5302263,25.0518549
19819,福美牙醫診所,私立牙醫診所,牙醫診所,新北市新莊區福美街126號1樓,False,121.46089919999999,25.057575699999997
19820,鎮安診所,私立西醫診所,西醫診所,臺中市沙鹿區鎮南路二段50號1樓,False,120.5703781,24.218222200000003
19821,馨美診所,私立西醫診所,西醫診所,臺北市中山區中山北路二段77之1號2樓,False,121.52308589999998,25.0576214
19822,承新中醫診所,私立中醫診所,中醫診所,臺北市士林區中正路203號(實際使用2樓),False,121.5268411,25.0953601
19823,周俊仁診所,私立西醫診所,西醫診所,高雄市大寮區會社里鳳林三路300號1樓,False,120.3983209,22.601219399999998
19824,育成診所,私立西醫診所,西醫診所,南投縣埔里鎮南昌街196號1樓,False,120.96532540000001,23.9658093
19825,古今中醫診所,私立中醫診所,中醫診所,桃園市桃園區大同路11號6樓之2,False,121.3149661,24.990262400000002
19826,弘仁牙醫診所,私立牙醫診所,牙醫診所,高雄市前鎮區凱旋三路197號1樓,False,120.325386,22.609415000000002
19827,漢舖中醫診所,私立中醫診所,中醫診所,彰化縣大村鄉大仁路一段60號1樓,False,120.5467078,23.9919521
19828,陳杉中醫診所,私立中醫診所,中醫診所,高雄市新興區中東街217號1樓,False,120.31253799999998,22.632975499999997
19829,新太平澄清醫院,私立西醫醫院,醫院,臺中市太平區中興路100號,False,120.715536,24.127353000000003
19830,榮杰美學牙醫診所,私立牙醫診所,牙醫診所,臺北市大安區光復南路280巷24號2樓,False,121.55642970000001,25.039941499999998
19831,御森美學牙醫診所,私立牙醫診所,牙醫診所,臺北市大同區南京西路80號,False,121.5182133,25.0529998
19832,祐福診所,私立西醫診所,西醫診所,基隆市七堵區福二街151號,False,121.6959987,25.0842219
19833,曜暘診所,私立西醫診所,西醫診所,臺北市內湖區民權東路六段123巷8號,False,121.59269750000001,25.0692749
19834,佳醫美人診所,私立西醫診所,西醫診所,高雄市左營區自由二路220號1-3樓,False,120.308373,22.663887499999998
19835,張涵郁診所,私立西醫診所,西醫診所,臺北市大安區光復南路416號,False,121.557317,25.036588300000002
19836,久明診所,私立西醫診所,西醫診所,新竹縣竹北市嘉豐南路一段72、76號1樓,False,121.03250649999998,24.80882705
19837,弼昇中醫診所,私立中醫診所,中醫診所,臺中市大里區國中路561號1樓,False,120.66883790000001,24.086828099999998
19838,詹益偉耳鼻喉科診所,私立西醫診所,西醫診所,臺北市中山區北安路611號,False,121.548759,25.08253
19839,星宇牙醫診所,私立牙醫診所,牙醫診所,高雄市仁武區仁雄路82-2號1樓,False,120.34645669999999,22.6776319
19840,慈和中醫診所,私立中醫診所,中醫診所,臺北市松山區八德路四段245巷32弄65號,False,121.56269259999999,25.049683299999998
19841,韓娜斯時尚美醫診所,私立西醫診所,西醫診所,嘉義市西區興業西路128號1樓,False,120.4425193,23.468405499999996
19842,恒安中醫診所,私立中醫診所,中醫診所,臺中市潭子區中山路一段17-8號1樓,False,120.70219639999999,24.189927400000002
19843,和申堂中醫診所,私立中醫診所,中醫診所,高雄市三民區博愛一路391號1樓,False,120.3032912,22.6512759
19844,鄭宇廷耳鼻喉科診所,私立西醫診所,西醫診所,臺北市北投區中央北路一段94號,False,121.49978029999998,25.1347721
19845,喉康診所,私立西醫診所,西醫診所,高雄市大寮區中庄里仁愛路82號1樓,False,120.39521800000001,22.6354735
19846,和暘診所,私立西醫診所,西醫診所,桃園市龍潭區中正路398號2樓,False,121.2183265,24.8593898
19847,丁良文內科診所,私立西醫診所,西醫診所,新北市蘆洲區長安街30號1樓,False,121.46391829999999,25.079336700000002
19848,法易診所,私立西醫診所,西醫診所,高雄市左營區博愛三路253號1-2樓,False,120.3051256,22.6745922
19849,學德堂中醫診所,私立中醫診所,中醫診所,臺北市中山區松江路97巷2之1號,False,121.5335673,25.050901799999995
19850,虹約復健專科診所,私立西醫診所,西醫診所,臺北市中正區信義路二段91號2樓之2,False,121.52698229999999,25.0344053
19851,馨晴牙醫診所,私立牙醫診所,牙醫診所,基隆市安樂區基金一路116-1號1-2樓,False,121.71270489999999,25.1402796
19852,欣美牙醫診所,私立牙醫診所,牙醫診所,高雄市左營區博愛二路8號1-2樓,False,120.3034095,22.656538699999995
19853,無尾熊診所,私立西醫診所,西醫診所,桃園市龜山區文學路259號1樓、261號1樓,False,121.389624,25.0405596
19854,喬美整形外科博仕診所,私立西醫診所,西醫診所,新北市板橋區漢生東路178號2樓,False,121.46703079999999,25.0137865
19855,悅翔牙醫診所,私立牙醫診所,牙醫診所,桃園市桃園區中山路881號1樓、883號1樓及2樓,False,121.2864806,24.9886737
19856,師院牙醫診所,私立牙醫診所,牙醫診所,臺北市中正區師大路159號、159號地下,False,121.52756400000001,25.0206129
19857,王茂林診所,私立西醫診所,西醫診所,臺南市將軍區將富里將富50之2號1樓,False,120.135932,23.215321350000004
19858,人禾中醫診所,私立中醫診所,中醫診所,嘉義市東區中山路48號1樓,False,120.4607375,23.482469299999998
19859,達生中醫診所,私立中醫診所,中醫診所,高雄市楠梓區後昌路225號1樓,False,120.3099908,22.716291999999996
19860,萬安中醫診所,私立中醫診所,中醫診所,高雄市美濃區成功路129號,False,120.5465151,22.894232299999995
19861,明正中醫診所,私立中醫診所,中醫診所,高雄市苓雅區福德一路363號1樓,False,120.32896450000001,22.635758699999997
19862,醫心堂中醫診所,私立中醫診所,中醫診所,宜蘭縣羅東鎮中正南路65之1號1樓,False,121.77131259999999,24.669813699999995
19863,聖樺中醫診所,私立中醫診所,中醫診所,臺南市安南區海東里安中路二段39號1樓,False,120.1895444,23.045736800000004
19864,萊波亞美醫診所,私立西醫診所,西醫診所,高雄市前鎮區中山二路260號21樓之1,False,120.3051101,22.6133062
19865,之門牙醫診所,私立牙醫診所,牙醫診所,花蓮縣花蓮市民政里31鄰中美路111之1號,False,121.6270246,23.9928873
19866,心安診所,私立西醫診所,西醫診所,宜蘭縣員山鄉員山路一段302號,False,121.7240603,24.7438624
19867,信合美眼科診所,私立西醫診所,西醫診所,臺南市東區龍山里林森路一段379號1-2樓,False,120.2213146,22.9851265
19868,宜禾診所,私立西醫診所,西醫診所,彰化縣大村鄉過溝村過溝三巷29號,False,120.55430559999999,23.9918272
19869,公館診所,私立西醫診所,西醫診所,苗栗縣公館鄉館東村5鄰安東街8號,False,120.828811,24.502926
19870,崇益堂中醫診所,私立中醫診所,中醫診所,臺中市西區大隆路15號1樓,False,120.65513419999999,24.1548472
19871,慈藏中醫診所,私立中醫診所,中醫診所,高雄市鼓山區河西一路1566號1-2樓,False,120.2908793,22.650640799999998
19872,明如身心診所,私立西醫診所,西醫診所,臺南市佳里區東寧里文化路178號1樓,False,120.17788429999997,23.163241799999994
19873,艾麗美時尚診所,私立西醫診所,西醫診所,高雄市岡山區岡山路201號2-4樓,False,120.29583160000001,22.7916994
19874,樂山中醫診所,私立中醫診所,中醫診所,桃園市龜山區萬壽路二段1088號1樓,False,121.33457209999999,24.994273399999997
19875,光點眼科診所,私立西醫診所,西醫診所,新北市中和區景安路88號1樓及88之1號（2樓）,False,121.5055544,24.9960351
19876,戴君強中醫診所,私立中醫診所,中醫診所,嘉義市西區興業西路122-6號1樓,False,120.44312140000001,23.4683575
19877,陳彥名骨科診所,私立西醫診所,西醫診所,彰化縣彰化市中庄里彰南路一段82號及84號,False,120.5672477,24.087707399999996
19878,鼎億堂中醫診所,私立中醫診所,中醫診所,南投縣竹山鎮集山路三段213號,False,120.70126369999998,23.763425100000003
19879,明視眼科診所,私立西醫診所,西醫診所,臺中市南區工學北路161號1~2樓、地下室1樓,False,120.65843659999999,24.116543500000002
19880,鼎和中醫診所,私立中醫診所,中醫診所,高雄市三民區鼎力路23號,False,120.32168379999999,22.6626013
19881,齒時齒刻牙醫診所,私立牙醫診所,牙醫診所,屏東縣屏東市安鎮里大豐路9號2樓,False,120.472572,22.666535
19882,信合美診所,私立西醫診所,西醫診所,嘉義市西區興業西路87、89號1樓、2樓及6樓,False,120.44417964999998,23.46822745
19883,東安診所,私立西醫診所,西醫診所,高雄市彌陀區漯底里樂安路125之1號1樓,False,120.24347199999998,22.7660001
19884,博恩診所,私立西醫診所,西醫診所,屏東縣南州鄉溪南村人和路7號,False,120.5113799,22.488996399999998
19885,維成牙醫診所,私立牙醫診所,牙醫診所,臺北市中山區樂群二路113號,False,121.55577459999999,25.080327399999998
19886,風采診所,私立西醫診所,西醫診所,桃園市桃園區中正路1372號4樓,False,121.2958102,25.0223105
19887,謝元杰婦產科診所,私立西醫診所,西醫診所,彰化縣彰化市新興里彰新路一段79號1、2樓,False,120.5383214,24.0901126
19888,品安中醫診所,私立中醫診所,中醫診所,臺中市清水區中山路239-1號1樓,False,120.57475339999999,24.268524600000003
19889,清慧中醫診所,私立中醫診所,中醫診所,臺中市西區向上路一段83號1樓、2樓,False,120.66401209999998,24.146420799999998
19890,柏泰牙醫診所,私立牙醫診所,牙醫診所,基隆市中山區復興路95-9號1-2樓,False,121.72572609999997,25.144313399999998
19891,睿凡牙醫診所,私立牙醫診所,牙醫診所,桃園市龜山區文化三路315號1樓,False,121.36512300000001,25.056410000000003
19892,天祥診所,私立西醫診所,西醫診所,高雄市三民區建工路449號1樓,False,120.3237049,22.6492559
19893,李宜昇牙醫診所,私立牙醫診所,牙醫診所,臺中市西屯區文心路三段6-1號1樓,False,120.6503551,24.1633075
19894,聯合王婦產科診所,私立西醫診所,西醫診所,高雄市林園區文賢里沿海路三段148號1-2樓,False,120.3888287,22.5001061
19895,杏顏診所,私立西醫診所,西醫診所,臺中市西區五權三街57號1樓,False,120.66349209999998,24.1378998
19896,榮欣骨科診所,私立西醫診所,西醫診所,臺北市內湖區內湖路一段617號1樓、2樓,False,121.57407590000001,25.080697800000003
19897,建成診所,私立西醫診所,西醫診所,高雄市三民區文濱路20號1樓,False,120.34839410000001,22.638543799999997
19898,冠德牙醫診所,私立牙醫診所,牙醫診所,桃園市八德區介壽路二段315號1樓及317號1樓、2樓,False,121.2981537,24.948999999999998
19899,尚恩牙醫診所,私立牙醫診所,牙醫診所,桃園市觀音區大觀路二段265號1樓、2樓,False,121.13886070000001,25.0439366
19900,馬博榮婦產專科診所,私立西醫診所,西醫診所,臺南市佳里區安西里佳北路1號2－4樓,False,120.1816447,23.168409999999994
19901,鄭美芳中醫診所,私立中醫診所,中醫診所,屏東縣潮州鎮永坤路157號,False,120.5412109,22.553473000000004
19902,工學北骨科診所,私立西醫診所,西醫診所,臺中市南區工學北路65號1樓,False,120.6608528,24.118493500000003
19903,曾嘉慶內科診所,私立西醫診所,西醫診所,新竹市東區關新里關新路57號1-2樓,False,121.01864599999999,24.785930699999998
19904,秀傳醫院,私立西醫醫院,醫院,臺北市大安區光復南路116巷1、3、5號1至4樓及地下1樓,False,121.556835,25.043094600000003
19905,福華牙醫診所,私立牙醫診所,牙醫診所,新竹市北區育英里四維路54號1樓,False,120.962622,24.799048999999997
19906,首善美醫診所,私立西醫診所,西醫診所,高雄市左營區忠言路37號1-2樓,False,120.3076026,22.6582085
19907,康禾診所,私立西醫診所,西醫診所,臺北市南港區忠孝東路七段551號,False,121.61335210000001,25.053069999999998
19908,大正牙醫診所,私立牙醫診所,牙醫診所,新北市新莊區新崑路115號1樓,False,121.43243499999998,24.999719
19909,林秉龍中醫診所,私立中醫診所,中醫診所,花蓮縣新城鄉北埔村20鄰民族路46號1樓,False,121.60349989999999,24.032477999999994
19910,椿生中醫診所,私立中醫診所,中醫診所,臺中市北區興進路102號1樓,False,120.69632169999998,24.155740800000004
19911,普門中醫診所,私立中醫診所,中醫診所,新北市永和區信義路115號,False,121.51215,25.014813
19912,瑩中醫診所,私立中醫診所,中醫診所,臺中市西區公益路349號1樓、2樓,False,120.6548012,24.150678999999997
19913,志勛皮膚科診所,私立西醫診所,西醫診所,臺北市大同區重慶北路二段2、4號(實際營業地址:1、2及3樓),False,121.51419059999999,25.054239499999998
19914,明泰中醫診所,私立中醫診所,中醫診所,屏東縣東港鎮中正路一段341號,False,120.45912299999998,22.47494
19915,新明診所,私立西醫診所,西醫診所,臺北市內湖區新明路386號,False,121.58026780000002,25.054820599999996
19916,博勝診所,私立西醫診所,西醫診所,新北市土城區立德路66、68號1樓,False,121.46402359999999,24.986805699999998
19917,和樂神經科診所,私立西醫診所,西醫診所,臺中市后里區福音路26號1樓,False,120.71346199999999,24.3050899
19918,青花瓷養生中醫診所,私立中醫診所,中醫診所,臺北市松山區南京東路五段169號,False,121.56308689999999,25.051666899999997
19919,禾丰牙醫診所,私立牙醫診所,牙醫診所,新北市永和區林森路74號1、2樓,False,121.5236288,25.004005999999997
19920,樂群耳鼻喉科家醫科診所,私立西醫診所,西醫診所,臺北市文山區木新路三段202號,False,121.56002279999998,24.981726400000003
19921,良壹牙醫診所,私立牙醫診所,牙醫診所,桃園市平鎮區民族路二段145號1樓至2樓,False,121.2046942,24.957109000000003
19922,鄰好西醫診所,私立西醫診所,西醫診所,高雄市前鎮區民權二路180號2樓,False,120.311776,22.6071
19923,悠仕牙醫診所,私立牙醫診所,牙醫診所,臺中市大里區中興路一段292之9號1樓、2樓及292之10號1樓,False,120.69611809999999,24.0876397
19924,簡君如中醫診所,私立中醫診所,中醫診所,新竹市北區崇禮里中山路232號1樓,False,120.96264339999999,24.8029215
19925,楨品美學牙醫診所,私立牙醫診所,牙醫診所,基隆市仁愛區忠二路26號1樓,False,121.74023539999999,25.1303116
19926,里昂哈佛仁愛牙醫診所,私立牙醫診所,牙醫診所,臺北市大安區仁愛路4段416號2樓、418號2樓,False,121.5572909,25.0373799
19927,歐維思牙醫診所,私立牙醫診所,牙醫診所,高雄市三民區黃興路99號1樓,False,120.34206540000001,22.646458399999997
19928,馨田診所,私立西醫診所,西醫診所,高雄市苓雅區光華一路148-59號1樓,False,120.31578590000001,22.623961
19929,欣城牙醫診所,私立牙醫診所,牙醫診所,基隆市安樂區麥金路231-7號1樓,False,121.7212108,25.121857199999997
19930,守柔中醫診所,私立中醫診所,中醫診所,臺南市中西區法華里慶中街2號1樓,False,120.2056654,22.98173
19931,益祥診所,私立西醫診所,西醫診所,高雄市旗山區永和里延平一路175號1~4樓,False,120.4837859,22.896515500000003
19932,白耳鼻喉科診所,私立西醫診所,西醫診所,臺中市南區學府路152號1樓,False,120.674266,24.129002
19933,方德涵診所,私立西醫診所,西醫診所,臺中市北屯區太順路82號1樓,False,120.7255137,24.1589387
19934,世禾診所,私立西醫診所,西醫診所,高雄市梓官區光明路134號1樓,False,120.2504225,22.7326479
19935,高進診所,私立西醫診所,西醫診所,臺中市潭子區大通街26號1樓、2樓,False,120.70174789999999,24.192093399999997
19936,雅得麗生活診所,私立西醫診所,西醫診所,高雄市左營區富民路158號1-2樓,False,120.3052651,22.662072300000002
19937,蔡明志小兒專科診所,私立西醫診所,西醫診所,新北市板橋區雨農路56號(1樓),False,121.460791,25.0242419
19938,遠見眼科診所,私立西醫診所,西醫診所,新竹市東區龍山里慈濟路1號1-3樓,False,121.01290770000001,24.788815399999997
19939,順康復健科診所,私立西醫診所,西醫診所,臺北市信義區莊敬路362號、364號、364號2樓,False,121.56451770000001,25.027607300000003
19940,和欣視光眼科診所,私立西醫診所,西醫診所,臺北市大安區和平東路3段274號(實際營業地址:1樓、地下層),False,121.5557958,25.021068099999997
19941,佳弘診所,私立西醫診所,西醫診所,臺中市沙鹿區七賢路29號1、2、3樓及27巷2號1、2、3樓,False,120.56818930000001,24.239560899999997
19942,上直診所,私立西醫診所,西醫診所,臺北市中山區北安路458巷41弄49號,False,121.546461,25.079389
19943,懷仁耳鼻喉科診所,私立西醫診所,西醫診所,嘉義縣民雄鄉西安村西安路46-21號,False,120.42506159999999,23.557530900000003
19944,橫山庄診所,私立西醫診所,西醫診所,新竹縣橫山鄉橫山街一段214、216號1樓,False,121.11567149999999,24.7189467
19945,洪榮杰牙醫診所,私立牙醫診所,牙醫診所,臺北市北投區東華街一段50號,False,121.51993159999999,25.109007100000003
19946,言臻中醫診所,私立中醫診所,中醫診所,南投縣草屯鎮太平路2段198號1樓,False,120.68369360000001,23.9737876
19947,陸教授神經科診所,私立西醫診所,西醫診所,桃園市龜山區文化一路10巷41弄10號2樓,False,121.37031139999998,25.058538699999996
19948,采醫翎麗診所,私立西醫診所,西醫診所,高雄市新興區文橫二路125號1、2、3樓,False,120.303981,22.6216603
19949,鈺璽診所,私立西醫診所,西醫診所,臺北市中山區南京東路二段132號4樓,False,121.53369819999999,25.051745200000003
19950,欣采美學牙醫診所,私立牙醫診所,牙醫診所,新北市板橋區文聖街176、178號(1樓),False,121.47905209999999,25.026965699999998
19951,維欣牙醫診所,私立牙醫診所,牙醫診所,高雄市前鎮區鎮海路65-12號1樓、2樓,False,120.3163745,22.5910779
19952,盈泰中醫診所,私立中醫診所,中醫診所,臺南市關廟區山西里中正路1023、1025號（1、2樓）,False,120.34250485000001,22.96952555
19953,康博中醫診所,私立中醫診所,中醫診所,新北市中和區新生街283號1樓,False,121.4839011,24.997631499999997
19954,喜樂中醫診所,私立中醫診所,中醫診所,臺中市南區建成路1163號1樓、2樓,False,120.68170699999997,24.127786000000004
19955,張益豪耳鼻喉專科診所,私立西醫診所,西醫診所,新竹市東區新莊里新莊街26號1樓,False,121.0156988,24.7847352
19956,尊悅牙醫診所,私立牙醫診所,牙醫診所,基隆市七堵區實踐路202號1樓及206號1樓,False,121.6939755,25.0849923
